date,Battery (Charging) -  GWh,Pumps -  GWh,Exports -  GWh,Imports -  GWh,Coal -  GWh,Bioenergy -  GWh,Distillate -  GWh,Gas -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar -  GWh,Wind (Curtailment) -  GWh,Solar (Curtailment) -  GWh,Temperature Max - C,Temperature Mean - C,Temperature Min - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal Emissions Vol - tCO₂e,Bioenergy Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Exports Market Value - AUD,Imports Market Value - AUD,Coal Market Value - AUD,Bioenergy Market Value - AUD,Distillate Market Value - AUD,Gas Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar Market Value - AUD
1/06/2022,-2.57,-64.28,-457.93,4.33,3672.4,5.73,8.38,636.77,1.95,116.42,162.92,630.14,0,0,23.5,14.84,7.8,332546.29,2933.32,3244116.1,125.4,8800.61,332744,690.71,436.67,494910.2,12868124.06,0,0,1497753305,1840216.5,4052877.56,328529321.5,2639870.28,67210829.38,72516672.42,138146936.5
1/07/2022,-3.5,-83.88,-448.7,6.93,3921.24,3.94,1.97,603.34,2.87,143.55,177.27,674.77,0,0,24,14.54,7.2,312643.68,4416.66,3461175.96,89.65,2070.32,313571.05,693.76,436.56,407787.45,15553994.06,0,0,1606049070,1259943.58,3742718.04,334215668.6,1425015.13,76502112.06,58246541.27,111981225.1
1/08/2022,-5,-79.11,-308.38,11.66,3671.64,25.17,0,448.42,4.22,100.21,176.46,799.3,0,0,28,16.03,6.1,216386.56,7714.65,3225974.38,509.43,0,240205.56,672.51,147.11,221282.94,1365261.43,0,0,527103949.7,3577580.26,0,79781756.34,1110483.07,20836273.46,24587331.22,33249292.81
1/09/2022,-4.97,-75.69,-195.59,37.26,3384.8,25.84,0.35,311.47,4.12,104.98,148.06,886.63,0,0,29,18.75,10.3,131973.49,25849.1,3006412.37,523.17,368.52,168844.94,663.46,168.8,283065.38,2825910.88,0,0,560300705.3,4291613.48,107687.15,62959849.59,1123249.28,22898511.21,25535211.47,58639672.8
1/10/2022,-5.13,-52.24,-234.15,61.69,3555.14,22.98,0.06,362.21,4.15,68.59,173.86,967.62,0,0,33.8,20.97,12,164037.21,43021.09,3167246.43,490.63,61.38,194722.28,658.2,163.56,392112.21,3608846.45,0,0,571565348.9,3601749.8,8675.89,70703740.05,1145238.32,14472805.11,28061348.15,99049392.57
1/11/2022,-4.75,-65.19,-159.82,107.66,3202.24,30.85,0,351.74,3.96,64.67,163.85,1176.4,0,0,34.2,22.13,12.9,95562.53,69284.41,2846761.23,779.65,0,190270.38,618.18,133.05,194670.21,1867932.71,0,0,419222484.8,3854276.07,0,59285136.23,870171.72,13280065.35,19984216.4,65808156.8
1/12/2022,-2.79,-74.13,-196.51,88.45,3430.86,19.58,0.48,305.93,2.07,68.04,163.2,1258.7,0,0,34.3,23.15,16.2,124566.69,57156.45,3045110.38,529.5,501.88,166312.45,621.07,94.45,73427.84,249854.14,0,0,319764894.1,1926543.21,56278.34,41007880.31,412453.5,9645348.94,15221177.37,34821692.94
1/01/2023,-3.1,-66.84,-258.33,42.87,3797.41,7.05,0,388.52,2.39,138.21,159.29,1190.06,0,0,33.6,24.94,18.1,174782.59,28543.03,3368136.74,294.67,0,201316.82,634.27,108.56,151638.3,2724510.2,0,0,398411376.4,778596.55,0,56135835.13,402630.11,18729027.88,15910389.43,74751266.44
1/02/2023,-3.52,-58.44,-302.69,35.85,3676.29,2.9,2.68,359.12,2.98,117.83,174.72,1095.86,0,0,35.6,25.31,18.5,210366.18,23543.49,3261321.11,144.21,2818.49,185162.77,639.28,95.83,132492.28,1980988.78,0,0,343963268.7,313387.33,665327.85,45055097.44,472516.5,13382676.49,15632572.81,60433959.45
1/03/2023,-3.91,-46.18,-287.34,36,4125.09,0.38,2.52,466.66,3.1,131.29,141.43,1092.1,0,0,36.3,25.42,16.8,203699.63,24902.28,3659291.27,26.16,2645.4,243066.9,658.21,139.41,225813.57,2497608.48,0,0,533796193.8,54547.15,4050940.18,101395394.6,1445429.34,23046231.5,14265701.64,82042326.91
1/04/2023,-5.03,-56.26,-275.15,38.73,3501.06,-0.31,3.1,321.98,4.39,133.88,172.62,1027.72,0,0,30.5,21.4,13,172816.6,28727.59,3092337.65,0.03,3253.09,178319.92,643.1,120.84,293192.31,1240562.49,0,0,414700111.4,68.13,852439.26,56372253.95,767031.08,19689352.42,17163275.37,43220201.11
1/05/2023,-5,-45.03,-428.88,17.39,3522.04,0,3.52,569.27,4.26,101.58,247.51,1015.36,0,0,26.9,16.93,7.6,287541.33,12804.78,3137311.63,11.7,3693.16,288626.6,630.73,186.68,336214.38,1132093.21,0,0,637696402.4,257114.78,1937953.18,156175317.3,1960561.6,26198217.9,37059801.08,47839895.82
1/06/2023,-6.07,-37.17,-209.72,57.73,3407.62,19,2.45,477,5.26,73.02,226.69,824.57,0,0,25.5,16.35,7.6,137398.93,41523.92,3014496.15,385.99,2568.6,243243.37,653.84,113.9,307870.48,1004041.47,0,0,374429195.7,2093818.48,865799.59,77601958.1,892657.2,12865208.81,20999536.72,31709167.87
1/07/2023,-6.19,-47.24,-331.95,19.2,3728.91,6.96,0.34,434.1,5.32,72.9,243.31,862.21,0,0,27.6,16.19,7,225218.41,13686.08,3293493.92,153.32,359.07,218133.36,661.73,85.9,193479.78,439059.63,0,0,316718565,727391.96,30802.46,50125415.73,752568.08,8939943.36,19603901.47,13177326.49
1/08/2023,-5.73,-61.36,-448.56,5.36,3530.3,23.56,1.93,390.03,4.88,104.84,258.25,1085.57,0,0,29,17.85,8.9,304970.7,3690.46,3132665.12,514.48,2024.02,195976.5,619.73,79.57,47957.69,-1514756.09,0,0,280715349.2,1744202.85,514477.18,51004281.06,778704.04,11347705.53,18130652,-8074084.76
1/09/2023,-7.13,-104.04,-337.45,9.31,3280.89,24,0,295.88,5.88,121.3,282.19,1162.64,0,0,31.8,19.47,11.1,219116.66,5631.45,2902794.69,530.44,0,158037.73,601.65,62.36,-12814.66,-2717989.86,0,0,206069658.5,1518987.26,0,29173936.21,805966.94,13186101.89,15857737.44,-15781700.38
1/10/2023,-5.46,-96.29,-205.64,60.52,3256.73,34.36,0,259.64,4.64,119.08,244.37,1391.02,0,0,32,21.68,13.3,114831.23,41036.18,2878321.96,922.89,0,139747.25,581.71,46.63,-36969.08,-2509663.75,0,0,150794156,1510003.5,0,17769061.45,536493.14,9409452.14,11969488.41,-20504447.64
1/11/2023,-6.21,-71.52,-297.77,37.1,3465.8,32.53,1.2,378.84,5,91.21,238.8,1243.38,0,0,34.3,22.75,15.2,191057.18,25689.21,3064330.54,856.07,1256.63,194023.98,604.71,81.81,163842.08,204376.5,0,0,282891784.8,2488225.92,499730.18,45787783.32,929621.44,10960282.5,19475808.5,31307149.74
1/12/2023,-7.7,-88.22,-139.63,146.21,3656.37,7.42,1.58,405.15,6.29,122.15,216.8,1476.77,0,0,37.8,26.02,19.1,78224.38,98219.94,3230239.17,277.54,1662.53,213908.33,597.27,109.22,265320.27,1005029.84,0,0,381056366.9,641765.82,1386297.2,76515858.44,1976583.7,19486935.87,18595885.17,107834445.6
1/01/2024,-7.62,-65.47,-86.25,196.27,3854.16,-0.3,12.62,485.12,6.11,108.2,204.65,1312.08,0,0,35.4,26.23,20.5,50252.36,132914.34,3426184.96,0,13246.52,252233.75,627.01,195.44,479745.79,3039215.46,0,0,697361482.6,0,15573769.2,191596869.4,6732793.7,37015620.12,27647675.09,152903324.8
1/02/2024,-7.38,-69.57,-119.74,120.76,3700.47,4.95,9.41,467.67,5.89,106.69,163.68,1252.91,0,0,34.1,26.11,20.1,72484.2,82261.2,3278463.88,233.18,9881.88,245903.62,628.89,137.74,382505.2,2955293.02,0,0,488169914,829255.29,6783689.77,110036967.9,2911052.51,20515680.27,17708502.43,136316400.7
1/03/2024,-7.56,-72.49,-159.94,104.24,3797.78,4.14,0.01,313.66,6.15,112.29,296.46,1152.96,0,0,32.4,23.91,18.6,98190.3,66395.36,3361964.29,221.76,11.46,157520.36,628.71,79.5,267908.21,1751637.32,0,0,302475730.1,431389.45,413.3,35046498.22,895188.82,10897253.41,21650150.57,56872293.61
1/04/2024,-7.21,-88.26,-271.59,49.22,3590.49,9.78,1.25,331.79,5.92,119.06,237.16,1070.35,0,0,31.2,21.86,15.8,180668.94,33981.07,3185694.52,350.08,1309.21,174784.18,636.98,92.31,254392.95,1713017.9,0,0,330554736.6,985113.51,251160.36,42753912.93,962055.79,13735688.58,20667792.47,34722960.52
1/05/2024,-11.09,-78.73,-396.97,1.49,3848.17,7,2.78,316.88,9.23,118.59,311.31,904.6,0,0,26.4,18.62,10.2,284524.7,946.79,3402951.29,151.27,2920.81,179754.92,656.07,102.02,330276.74,93000.88,0,0,392969073.4,629963.2,499773.72,45894117.44,1733954.62,15575456.36,28861139.93,16862690.95
1/06/2024,-9.32,-79.19,-441.56,11.56,3859.96,11.34,4.82,415.98,7.8,113.13,164.29,918.75,0,0,27.2,15.97,8,310056.1,8052.23,3419507.95,238.16,5058.52,229573.39,673.5,139.2,485161.76,913540.23,0,0,522668338.6,1517567.13,1611697.75,84054336.22,1703441.81,19205266.09,20671913.91,29927648.1
1/07/2024,-11.29,-78.21,-295.66,65.4,3568.25,20.63,0.95,478.11,9.06,134.35,288.22,992.29,0,0,23.9,15.41,6.8,186409.86,46557.28,3158180.35,447.32,993.37,250568.4,632.3,135.07,401747.37,1106079.77,0,0,468661458.7,2680165.57,180152.1,96089831.14,3010757.68,24426276.19,34123655.72,29338609.2
1/08/2024,-13.22,-100.01,-256.85,58.82,3404.36,19.32,0.3,460.94,10.27,129.04,238.23,1116.4,2.45,79.46,32.3,18.72,7.3,157232.45,37545.13,3004294,565.64,313.21,239286.35,616.62,152.09,377282.37,826931.13,0,0,509367218.8,3051859.14,73285.18,113953907.6,3289961.59,33004683.78,32256539.01,23244325.51
1/09/2024,-15.12,-112.08,-233.72,40.29,3197.13,35.81,0.21,288.8,11.72,121.33,244.98,1247.46,15.56,182.95,33.3,19.93,11.8,137506.45,24618.31,2803571.98,890.23,225.3,153053.45,589.38,61.24,-240335.04,-3422382.84,0,0,195219230.4,1988303.55,13150.73,26103130.25,1786221.5,12521942.6,14461961.65,-24151304.69
1/10/2024,-21.45,-113.19,-154.63,42.41,3206.47,35.75,0.98,284.11,15.88,139.6,270.6,1437.9,21.28,179.21,32.1,21.72,12.1,91150.98,24846.86,2814450.87,908.79,1031.58,156330.38,564.96,84.82,23961.52,-2461438.2,0,0,277144270.3,2813664.87,330733.86,37924417.69,2957646.22,17939363.53,23292409.96,7250969.24
1/11/2024,-24.19,-94.25,-146.77,64.54,3263.32,35.52,7.47,472.82,19.51,107.17,273.11,1434.52,6.76,59.44,33.4,23.88,17.2,91755.07,36314.69,2906578.59,905.74,7838.49,246670.78,573.93,215.22,1151967.41,2389124.01,0,0,668122521.9,6099365.47,13341382.69,174753335.3,12351072.82,44538388.84,42600444.44,101830017.2
1/12/2024,-24.39,-106.42,-117.87,166.38,3578.58,21.59,12.17,492.63,19.89,132.4,184.2,1538.55,4.04,87.92,34.7,25.52,18.6,71038.17,104374.4,3175617.67,628.12,12771.81,253367.1,589.34,153.09,1160378.73,3280030.17,0,0,532240128.9,3732552.55,7878447.94,124169325.9,6746086.82,28383318.95,28002278.11,95632593.64
1/01/2025,-24.67,-99.22,-123.18,161.8,3750.47,9.21,4.06,343.42,19.88,123.42,232.94,1584.1,0.74,68.49,37.2,25.36,18.5,75217.66,99717.69,3327552.98,260.38,4262.67,177929.38,590.84,142.43,555691.2,797264.91,0,0,498315612,979788.84,7726674.49,107532146.7,9590965.32,27597727.2,25102215.86,57965247.72
1/02/2025,-20.77,-87.92,-206.74,63.81,3471.04,1.93,1.07,362.21,16.84,109.97,265.43,1345.7,15.63,52.66,33.1,25.41,19.6,133151.78,36956.81,3074140.91,131.74,1123.35,191030.92,595.62,82.21,352539.24,887097.08,0,0,293625508.3,314735.03,136863.85,39681312.91,2680539.32,12551598.59,22259297.02,31577365.2
1/03/2025,-24.99,-76.09,-188.88,64.96,3968.74,2.75,0.01,310.09,19.86,112.61,310.14,1150.53,2.32,33.11,33.7,24.19,19,125775.04,40970.74,3526312.04,158.82,11,165925.16,638.54,84.73,878908.04,876464.21,0,0,342980793.2,317913.2,1138.43,34271663.19,3067090.62,12838928.89,26174648.86,31843152.46
1/04/2025,-35.54,-91.4,-250.13,59.22,3485.96,-0.66,0,275.41,29.52,117.47,272.81,1213.5,3.84,42.44,29.8,21.89,15.4,152903.87,37097.45,3102237.19,0.01,0,149180.43,617.71,109.8,971011.83,764220.74,0,0,385395356.3,140.43,0,45187356.52,6892284.07,20327616.54,28286196.38,29388015.74
1/05/2025,-33.61,-92.43,-268.24,39,3485.75,0.25,1.2,357.67,28,151.52,346.57,1027.6,4.28,19.02,28.5,19.4,11.7,170234.81,24392.1,3106538.51,29.23,1255.03,184508.97,623.9,104.21,1539618.61,3026028.62,0,0,364505821.3,133404.66,228135.96,52039950.16,4813777.43,21104734.03,30008265.88,40790042.63
1/06/2025,-41.7,-72.69,-496.08,15.6,3759.73,23.08,1.15,395.27,35.66,127.06,401.26,966.12,7.09,30.39,24.3,15.81,5.2,320755.62,9865.44,3343304.71,529.68,1211.26,188990.34,630.2,201.4,2166981.24,2125583.94,0,0,717774161.8,4818963.5,468134.67,159895838.7,17764712.07,36327756.28,57992446.22,32659527.08
1/07/2025,-38.92,-91.92,-396.98,31.34,3645.76,30.69,0.83,353.2,32.88,138.32,462.02,1121.24,4.24,69.63,24.8,15.58,6.3,240451.68,20573.24,3241880.3,734.32,867.4,175276.9,604.88,92.28,1013716.06,646260.58,0,0,331782960.2,2799934.87,161924.38,45689207.12,5503289.05,17477561.75,38569074.52,20077448.97
1/08/2025,-47.21,-102.05,-457.66,22.4,3574.84,33.57,0.38,411.36,39.38,127.35,375.65,1229.94,21.39,200.31,27.7,16.4,8.4,288392.27,15067.94,3169809.96,808.56,395.6,203276.84,595.43,90.79,762830.88,-315296.3,0,0,316682471.6,2875727.92,62788.39,51162597.62,6531989.02,17127772.39,34839368.44,7505436
1/09/2025,-50.98,-112.55,-266.02,14.97,3210.05,34.12,0.83,226.78,42.56,132.85,376.17,1338.75,31.33,241.28,29.9,19.62,10.6,170468.9,6728.72,2838842.07,833.16,875.17,121750.1,565.65,64.71,-216166.21,-1495703.76,0,0,209498465,2118154.55,225624.45,22989729.52,4723756.12,13362273.55,25213964.16,-6572395.57
1/10/2025,-50.58,-105.16,-234.67,36.74,3421.32,36.43,1.4,245.97,41.56,133.76,439.92,1592.81,24.11,219.2,38.5,23.39,12.6,148457.98,16149.84,3033466.53,923.29,1471.12,129216.36,545.51,65.17,157233.77,-966141.19,0,0,227579723.8,2245837.72,257677.72,23312596.82,4577538.61,12878663.22,31408400.2,10544849.7
1/11/2025,-74.57,-109.59,-164,109.67,3378.19,10.3,0.94,286.29,60.61,123.87,433.65,1589.19,20.59,153.92,33.9,24.29,15.3,100672.57,51085.8,3003025.37,377.71,991.71,148329.23,549.76,71.56,382133.66,-135590.49,0,0,247642825.1,721894.71,188609.63,30668991,7852581.59,13946916.17,31950249.58,13478987.96
1/12/2025,-105.3,-110.59,-254.49,85.15,3584.44,2.09,0.39,236.25,87.56,110.25,474.58,1791.48,18.99,121.34,35.3,24.9,17,154573.6,37590.42,3171799.09,138.67,413.81,125907.87,539.03,61.69,1116039.64,335345.51,0,0,226175047.6,168797.36,62222.85,20364879.88,8259867.82,9970196.31,33032458.68,30775557.96
1/01/2026,-116.01,-98.5,-158.74,144.52,3550.88,9.26,0.22,197.62,95.53,154.02,504.75,1702.46,3.19,24.53,36.5,25.93,19.2,95025.4,74382.55,3137736.61,301.86,228.43,109645.68,539.14,70.44,2656155.52,1778998.74,0,0,249968477.1,723363.75,46775.74,22796338.73,12447733.41,14861743.85,33457387.25,53314119.17
