date,Battery (Charging) -  GWh,Pumps -  GWh,Exports -  GWh,Imports -  GWh,Coal -  GWh,Bioenergy -  GWh,Distillate -  GWh,Gas -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar -  GWh,Wind (Curtailment) -  GWh,Solar (Curtailment) -  GWh,Temperature Max - C,Temperature Mean - C,Temperature Min - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal Emissions Vol - tCO₂e,Bioenergy Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Exports Market Value - AUD,Imports Market Value - AUD,Coal Market Value - AUD,Bioenergy Market Value - AUD,Distillate Market Value - AUD,Gas Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar Market Value - AUD
1/02/2008,0,-117.89,0,0,5594.89,0,0,82.92,0,178.8,0,0,0,0,28.7,21.1,14.6,0,0,5238062.78,0,0,59341.04,0,28.89,0,2484854.91,0,0,169440734.4,0,0,2568897.82,0,6275767.42,0,0
1/03/2008,0,-116.37,0,0,5783.86,0,0.04,76.98,0,212.89,0,0,0,0,27.8,21.09,12.8,0,0,5423562.26,0,28.54,55232.62,0,36.19,0,2645126.43,0,0,223888045.6,0,1613.6,3237114.32,0,14318783.39,0,0
1/04/2008,0,-64.75,0,0,5707.61,0,0.03,61.83,0,165.01,0,0,0,0,28.1,17.32,8.4,0,0,5354137.74,0,24.53,44273.55,0,36.15,0,1558015.85,0,0,213076264.8,0,1542.02,2362574.01,0,7485050.87,0,0
1/05/2008,0,-94.61,0,0,6140.61,0,0.05,88.96,0,238.51,0,0,0,0,22.9,15.28,8.9,0,0,5680636.56,0,36.23,63657.01,0,43.33,0,2622723,0,0,270566899.2,0,2221.83,4138590.74,0,13577937.44,0,0
1/06/2008,0,-115.43,0,0,5968.09,0,0.06,82.97,0,220.04,0,0,0,0,22,14.71,8,0,0,5544037.3,0,42.54,59374.86,0,38.39,0,2830024.6,0,0,237335959.5,0,2171.37,3416087.88,0,11055139.4,0,0
1/07/2008,0,-103.05,0,0,6744.71,0,0,90.49,0,162.91,0,0,0,0,22.8,12.21,5.5,0,0,6298464.14,0,0,64753.71,0,43.7,0,2388964.38,0,0,299922152.1,0,0,4283587.76,0,16829475.16,0,0
1/08/2008,0,-87.17,0,0,6693.78,0,0.03,87.36,0,133.3,0,0,0,0,21.1,12.15,5.3,0,0,6213255.94,0,20.79,62511.88,0,37.06,0,2072179.97,0,0,254367602.3,0,1079.29,3431068.26,0,7134639.7,0,0
1/09/2008,0,-84.43,0,0,5678.99,0,0.04,87.02,0,112.25,0,0,0,0,32.9,16.49,7,0,0,5299091.87,0,29.08,62274.8,0,32.52,0,1793258.26,0,0,191976577.4,0,1469.3,3077829.63,0,4948808.52,0,0
1/10/2008,0,-116.98,0,0,5529.38,0,0.11,96.33,0,216.31,0,0,0,0,34.7,18.53,7.9,0,0,5171260.25,0,78.66,66730.77,0,75.77,0,2978093.58,0,0,453105916.4,0,483162.9,10473865.42,0,82401284.21,0,0
1/11/2008,0,-138.37,0,0,5692.82,0,0.04,171.77,0,138.45,0,0,0,0,30.3,19.66,12.3,0,0,5327172.51,0,28.17,96591.56,0,30.08,0,3170854.53,0,0,179784748.1,0,1378.5,5389131.71,0,5345502.49,0,0
1/12/2008,0,-127.81,0,0,5583.97,0,0.03,160.77,0,124,0,0,0,0,34.3,21.39,14.3,0,0,5223524.62,0,18.59,93323.6,0,26.26,0,2586490.69,0,0,154447935.7,0,586.43,4689475.74,0,3922616.59,0,0
1/01/2009,0,-6.71,0,0,6050.69,0,0.13,196.9,0,205.38,0,0,0,0,40.1,23.09,14.8,0,0,5669340.73,0,89.36,110922.4,896.68,43.95,0,152308.5,0,0,309990847.9,0,108908.68,19512038.55,0,29761419.78,0,0
1/02/2009,0,-37.88,0,0,5597.62,0,0.03,217.43,0,154.74,0,0,0,0,33,22.16,16.5,0,0,5239159.88,0,23.28,114425.49,902.51,39.91,0,903475.37,0,0,247338957.1,0,1560.61,14178409.22,0,16865954.23,0,0
1/03/2009,0,-4.77,0,0,5866.34,0,0.03,150.31,0,52.46,0,0,0,0,27.6,21.93,14.5,0,0,5463544.8,0,23.4,87775.26,915.4,24.14,0,90080.45,0,0,150570008.2,0,868.13,4304480.33,0,1801950.63,0,0
1/04/2009,0,0,0,0,5162.51,0,0.01,236.69,0,40.46,0,0,0,0,29.1,18.8,10.3,0,0,4812347.81,0,8.76,124042.69,907.48,35.61,0,0,0,0,193191371.7,0,477.62,10961118.72,0,2536118.6,0,0
1/05/2009,0,0,0,0,5676.66,0,0.02,258.48,0,44.4,0,0,0,0,23.2,16.22,9.7,0,0,5314986.11,0,14.01,128159.58,910.3,30.24,0,0,0,0,176815103.4,0,504.71,8664629.78,0,1892536.48,0,0
1/06/2009,0,0,0,13.63,5922.36,0,0.05,275.91,0,71.28,0,0,0,0,20.7,13.6,6.1,0,15111.58,5495920.37,0,34.88,136634.62,898.85,35.56,0,0,0,0,208820287.5,0,1387.76,13756797.95,0,10007519.46,0,0
1/07/2009,0,-0.3,-73.82,679.91,6072.2,0,0.09,367.92,0,91.88,19.05,0,0,0,24.6,13.02,6.3,66088.5,684703.58,5616133.08,0,56.92,180009.52,896.31,32.19,0,7965.37,0,0,193767838.9,0,10303.25,14759812.79,0,6962426.01,544428.13,0
1/08/2009,0,-25.27,-57.52,744.62,5669.93,0,0.06,320.47,0,52.31,38.38,0,0,0,25.5,15.26,5.9,51420.66,790062.05,5268781.15,0,45.57,156738.24,914.17,24.5,0,469352.6,0,0,142763543.4,0,1549.66,8358600.91,0,1698131.53,908489.64,0
1/09/2009,0,-8.05,-20.13,685.54,5102.3,0,3.04,289.6,0,52.35,41.39,0,0,0,32,17.63,9.6,17893.04,736665.49,4786380.19,0,1828.98,142087.3,919.14,25.57,0,172148.94,0,0,133565201.6,0,79854.33,7936110.77,0,1525364.65,1059843.8,0
1/10/2009,0,-19.12,-23.61,712.45,5110.58,0,0,339.87,0,125.33,38.39,0,0,0,34.1,17.41,8.9,20841.39,747227.74,4776580.8,0,0,161260.3,901.39,27.27,0,380366.09,0,0,144196952,0,0,10086789.77,0,4132090.72,1067175.83,0
1/11/2009,0,-52.62,-83.06,583.79,5271.9,0,0.17,363.88,0,260.9,31.86,0,0,0,39.7,22.11,15.1,71934.47,598333.63,4872997.83,0,104.57,178564.99,874.74,92.87,0,1059843.76,0,0,589936083.4,0,645880.3,77630296.58,0,118549458,6755034.21,0
1/12/2009,0,-75.1,-67.32,813.49,5273.62,0,0.33,300.97,0,228.81,32.45,0,0,0,31.8,21.86,13.5,57746,850520.81,4856174.28,0,197.18,150183.29,891.21,84.28,0,1438803.91,0,0,568030785.1,0,927094.81,75415303,0,116179575.2,6192227.29,0
1/01/2010,0,-16.87,-50.94,695.74,5501.16,0,0.15,327.56,0,219.43,42.23,0,0,0,41.2,23.65,15.7,43806.68,743419.87,5070157.28,0,90.88,158340.54,882.38,61.85,0,356679.3,0,0,307595778.2,0,234505.41,37359883.7,0,45165038.12,3202147.87,0
1/02/2010,0,-19.67,-108.22,642.32,5139.12,0,0.11,306.19,0,212.74,33.81,0,0,0,37.6,23.91,18.1,92998.33,631016.67,4744575.55,0,67.17,147077.31,874.86,63.93,0,410295.17,0,0,300940367.7,0,136172.58,33345127.14,0,44610314.96,2850749.94,0
1/03/2010,0,-1.34,-48.71,835.01,5394.13,0,0,261.71,0,57.29,27.86,0,0,0,30.4,22.27,15.6,43415.11,852989.89,4998561.8,0,1.86,135833.24,910.82,27.32,0,16023.98,0,0,146824860.5,0,107.47,7412520.66,0,3988384.6,802293.18,0
1/04/2010,0,-0.75,-105.49,692.72,4979.64,0,0,333.19,0,23.64,28.44,0,0,0,30.3,19.65,11.8,94263.64,670160.18,4615135.9,0,0,162452.03,899.54,25.9,0,12739.88,0,0,129379809.9,0,0,9477036.32,0,950470.25,650419.79,0
1/05/2010,0,-26.62,-251.92,832.2,5473.33,0,0,394.73,0,153.73,23.3,0,0,0,26.8,15.79,9,219306.62,749275.42,5051045.87,0,0,188673.07,874.36,28.64,0,594644.79,0,0,156148418.2,0,0,11903332.66,0,5361247.72,629067.66,0
1/06/2010,0,-5.09,-153.61,825.54,5678.03,0,0,352.57,0,193.51,36.65,0,0,0,20.2,13.08,4.4,133493.15,747573.81,5271271.89,0,0,171144.9,874.26,34.76,0,108255.51,0,0,191704492.4,0,0,14144364.63,0,11629316.29,1294690.94,0
1/07/2010,0,-1,-68.22,986.07,5736.31,0,0,349.81,0,235.13,22,0,0,0,21,12.59,6,58175.69,908454.85,5331236.22,0,0,164712.91,874.12,28.05,0,19385.86,0,0,161114589.2,0,0,10038370.92,0,7354376.91,554045.34,0
1/08/2010,0,-0.35,-68.19,929.69,5385.06,0,0,315.56,0,351.28,59.23,0,0,0,24.5,13.52,6.5,55864.1,881397.75,4962520.71,0,0,151588.94,851.9,36.9,0,4705.13,0,0,197802895.6,0,0,13358115.76,0,18428500.35,2360750.46,0
1/09/2010,0,-0.37,-2.65,1073.53,4475.21,0,0,326.18,0,303.28,47.66,0,0,0,26.8,16.15,8.3,2161.18,1066680.61,4139161.9,0,0,151785.16,860.61,24.48,0,8859.23,0,0,109718309.8,0,0,8068409.41,0,7747396.94,1151242.56,0
1/10/2010,0,-0.14,-0.03,1206.53,4266.27,0,0,377.79,0,269.33,39.61,0,0,0,28.3,17.99,9.8,23.07,1208213.91,3970054.77,0,0,176934.84,869.44,22.95,0,2839.4,0,0,98280653.18,0,0,8767098.67,0,6198472.51,881819.02,0
1/11/2010,0,-0.17,-0.55,1249.12,4178.78,0,0,294.71,0,337.44,28.89,0,0,0,29.9,19.79,11.9,455.82,1239833.37,3863619.73,0,0,143362.23,861.72,23.37,0,2408.08,0,0,97933901.57,0,0,6876099.33,0,8121638.04,665660.43,0
1/12/2010,0,-1.93,-2.08,1350.05,4246,0,0,358.41,0,235.39,41.27,0,0,0,31,21.74,13.4,1757.19,1356669.01,3929434.59,0,0,164555.54,875.03,23.02,0,39499.55,0,0,98343187.8,0,0,8304901.75,0,5755092.27,927488.88,0
1/01/2011,0,-82.17,-21.07,852.48,5254.16,0,0.04,449.37,0,127.7,33.27,0,0,0,34.9,23.64,17.2,18611.23,882652.96,4861013.1,0,25.38,215911.48,898.27,59.35,0,1884410.22,0,0,279450612.9,0,120557.1,34064639.18,0,32977636.94,1543266.95,0
1/02/2011,0,-82.03,-11.14,844.7,4933.28,0,0.15,386.22,0,166.45,27.44,0,0,0,41.3,24.02,16.6,9848.71,848235.01,4564438.7,0,92.04,185377.05,891.98,193.61,0,2475949.4,0,0,775506500.7,0,1014849.03,120756183.2,0,168273312.7,7238649.77,0
1/03/2011,0,-15.85,-34.72,683.51,5388.56,0,0,302.48,0,74.81,34.15,0,0,0,32.8,22.02,15.9,31179.76,700702.03,5001577.01,0,0,139405.16,903.24,26.95,0,298279.74,0,0,145865382.4,0,0,8148039.8,0,2144507.84,911468.32,0
1/04/2011,0,-1.2,-38.48,614.74,4996.9,0,0,302.77,0,30.98,36.46,0,0,0,26.9,18.24,11.7,34351.46,612407.64,4591830.96,0,0,141367.42,893.82,26.67,0,30379.2,0,0,133747805.6,0,0,8150682.87,0,850582.5,955122.19,0
1/05/2011,0,-7.19,-208.65,469.92,6115.13,0,0,297.23,0,81.39,41.07,0,0,0,23.1,14.44,7.3,186251.92,418212.3,5633359.73,0,0,146510.5,885.54,29.52,0,186078.41,0,0,180500623.3,0,0,9085383.47,0,2545843.01,1158286.42,0
1/06/2011,0,-11.45,-142.5,605.4,5961.11,0,0,303.15,0,107.84,84.89,0,0,0,20.5,13.44,7.1,125671.4,559174.96,5511018.93,0,0,146041.13,881.61,27.98,0,257415.72,0,0,166915915.9,0,0,8771483.38,0,3415858.39,2357333.2,0
1/07/2011,0,-18.58,-118.03,836.53,5932.26,0,0,305.19,0,164.21,81.71,0,0,0,21.1,12.3,5.6,102780.73,794190.65,5496067.32,0,0,149085.1,882.13,31.71,0,464741.5,0,0,188395795.9,0,0,10195095.5,0,6205752.85,2493115.81,0
1/08/2011,0,-1.67,-124.83,490.73,5866.49,0,0,338.85,0,134.13,50.77,0,0,0,25.3,14.75,7.3,109759.82,478907.3,5410311.69,0,0.48,160791.22,879.46,30.74,0,44177.99,0,0,180453152.1,0,24.75,10725674.33,0,4522391.13,1540525.92,0
1/09/2011,0,-2.86,-38.19,616.7,5214.84,0,0.02,141.93,0,138.73,85.06,0,0,0,31.5,16.41,7.5,33525.98,638137.28,4820874.79,0,9.23,81978.49,894.62,29.01,0,67919.63,0,0,152123915.7,0,401.49,4079524.93,0,4302162.52,2421090.48,0
1/10/2011,0,-1.96,-13.53,756.04,5046.7,0,0.01,91.54,0,162.93,54.46,0,0,0,33.8,17.78,10.1,11957.1,799849.49,4662461.91,0,7.7,63521.05,904.48,28.9,0,47062.74,0,0,146538463.6,0,320.64,2675689.1,0,4840047.74,1541906.71,0
1/11/2011,0,-14.23,-11.24,814.05,4668.2,0,0.01,344.05,0,226.15,57.08,0,0,0,37,20.87,13.8,9435.65,861912.88,4328041.73,0,8.93,164450.85,878.52,39.02,0,376933.1,0,0,176840577.6,0,457.36,16208402.66,0,14438712.81,2136554.92,0
1/12/2011,0,-16.92,-16.03,603.3,4520.48,0,0.01,368.16,0,169.55,41.33,0,0,0,26.4,19.45,11.9,3627.08,672091.65,4178656.55,0,9.03,166972.65,884.34,26.16,0,364212.92,0,-29678.71,119102579,0,379.15,9663793.15,0,4638225.91,1047439.91,0
1/01/2012,0,-30.67,-71.22,573.61,5026.95,0,0,333.49,0,157.24,61.94,0,0,0,32.8,22.54,14,44911.13,578019.82,4636106.75,0,0,154085.4,879.69,25.8,0,525808.86,113588.73,-400199.91,130507968.9,0,0,8865368.17,0,4412571.23,1564399.67,0
1/02/2012,0,-12.02,-43.33,398.09,4658.97,0,0.02,312.63,0,201.34,37.89,0,0,0,33,22.06,16.7,109829.34,417206.33,4281838.66,0,13.78,144597.06,852.39,27.48,0,226744.95,61837.81,-620253.97,129013382.7,0,626.03,8690927.28,0,5898633.21,1022085.64,0
1/03/2012,0,-5.22,-20.38,903.12,4586.76,0,0.02,304.54,0,248.59,49.57,0,0,0,29.2,20.73,14,17284.69,896608.89,4233559.9,0,12.16,143212.38,866.34,25.96,0,93697.18,0,0,120122500.7,0,536.79,7942094.65,0,6379150.51,1190866.17,0
1/04/2012,0,-0.65,-8.5,986.52,4196.89,0,0.1,359.91,0,181.74,39.58,0,0,0,27.7,18.97,10.2,7128.42,965141.11,3916076.22,0,71.49,169499.41,876.31,34.25,0,18803.41,0,0,143933347.6,0,3829.15,12765809.17,0,6764330.09,1316435.07,0
1/05/2012,0,-6.81,-24.89,831.54,5176.55,0,-0.01,311.34,0,147.02,46.01,0,0,0,29,15.18,8.5,21806.51,805805.43,4794644.63,0,15.63,147273.26,883.53,29.19,0,121822.34,0,0,151391401.2,0,623.24,9206040.19,0,4633621.66,1304506.43,0
1/06/2012,0,-18.08,-63.57,541.01,5520.54,0,0.2,327.8,0,256.6,56.43,0,0,0,20.4,13.08,6.4,55137.35,500216.79,5106098.64,0,143.67,156133.55,862.03,37.15,0,502048.72,0,0,204569258.1,0,7148.84,12780183.27,0,10592276.3,2009492.94,0
1/07/2012,0,-16.42,-88.39,502.72,5447.98,0,0.18,393.17,0,434.18,51.11,0,0,0,22.5,12.7,5.8,74874.07,456006.09,5031285.88,0,132.4,186113.14,832.57,68.15,0,909342.23,0,0,368701966.7,0,12528.83,28412898.92,0,30613273.97,3201576.52,0
1/08/2012,0,-12.47,-22.31,663.26,5157.52,0,0.02,252.88,0,387.2,98.11,0,0,0,29,13.81,5.7,18969.86,630560.1,4780535.28,0,10.66,132592.9,846.81,58.22,0,681046.02,0,0,300489286.7,0,1034.82,15086064.56,0,23054775.72,5500702.24,0
1/09/2012,0,-7.31,-22.41,688.5,4303.6,0,0,271.28,0,360.22,69.65,0,0,0,32.7,16.58,5.5,18456.32,670260.41,4034341.88,0,0,133395.57,850.98,53.14,0,357835.39,0,0,229261330.5,0,0,14532180.67,0,19344297.49,3609647.7,0
1/10/2012,0,-13.17,-6.71,991.32,3911.91,0,0,443.1,0,294.05,57.19,0,0,0,33.8,17.88,8.7,5340.27,979926.48,3647952.08,0,0,209267.79,851.02,57.75,0,713967.56,0,0,225032792.5,0,0,26089370.42,0,18547574.94,3258171.96,0
1/11/2012,0,-8.63,-51.51,604.02,4328.55,0,0,402.43,0,295.26,48.96,0,0,0,32.6,19.89,12.9,42575.56,576460.53,3996450.66,0,0,184816.25,839.13,58.46,0,455203.86,0,0,251918275.5,0,0,24552523.88,0,18733759.29,2778760.78,0
1/12/2012,0,-6.77,-64.94,534.08,4496.47,0,0.06,378.41,0,371.67,70.7,0,0,0,32.7,21.56,14.1,53858.78,535072.63,4140196.09,0,39.85,170777.88,829.15,50.16,0,330905.18,0,0,226088365.1,0,4197.16,18962202.65,0,18662723.97,3519060.3,0
1/01/2013,0,-8.64,-64.07,558.21,5148.78,0,0,383.68,0,180.78,59.18,0,0,0,45.1,23.47,16.8,55079.6,602785.93,4744042.56,0,0,175333.1,873.63,51.49,0,414899.21,0,0,264982775.9,0,0,19923895.58,0,10325241.73,3042582.29,0
1/02/2013,0,-12.78,-42.21,479.9,4516.81,0,0.04,361.77,0,160.33,53.03,0,0,0,28.7,22.3,14.2,36246.24,490115.44,4175842.26,0,30.38,166912.3,869.45,52.63,0,643118.21,0,0,237946150.6,0,2822.14,19174320.57,0,8683088.67,2711840.35,0
1/03/2013,0,-8.19,-103.22,496.15,4936.85,0,0.02,388.35,0,169.82,62.11,0,0,0,33.4,22.33,14,88134.54,550636.25,4546530.8,0,10.25,175508.95,872.54,53.08,0,402993.97,0,0,262556326.4,0,896.7,20626480.95,0,9379285.05,3253148.47,0
1/04/2013,0,-1.06,-11.19,559.87,4368.84,0,0,388.64,0,133.59,47.68,0,0,0,28.4,18.69,11,9491.65,586495.12,4000749.1,0,3.91,175940.85,866.46,54.66,0,49799.72,0,0,238843687,0,381.05,21318365.25,0,7850886.4,2549602.36,0
1/05/2013,0,-2.5,-38.14,430.62,5199.89,0,1.76,254.76,0,149.28,65.13,0,0,0,25.6,15.68,9.4,32998.37,437062.55,4796666.71,0,1243.87,130409.63,879.82,55.77,0,118053.87,0,0,290034814.3,0,92997.66,14536858.93,0,8749674.74,3592151.55,0
1/06/2013,0,-2.67,-85.31,367.01,5415.5,0,0.17,291.05,0,197.06,51.25,0,0,0,21.6,13.81,7.6,73582.22,372121.77,5002901.63,0,138.78,140423.05,872.95,57.55,0,137202.65,0,0,311846192.8,0,10869.72,16443078.7,0,12619061.37,2907885.09,0
1/07/2013,0,-1.8,-68.23,325.15,5448.23,0,0,397.41,0,278.42,67.78,0,0,0,24.2,13.77,7.2,57929.16,316383.38,5022011.71,0,10.55,184892.12,847.74,58.86,0,90618.89,0,0,319717044.1,0,923.91,23995021.91,0,17231343.64,3833094.34,0
1/08/2013,0,-0.33,-44.37,340.07,5137.25,0,17.34,408.13,0,221.59,111.05,0,0,0,24.1,15.02,7.1,37421.77,336986.24,4771305.88,0,12243.46,186756.82,851.25,54.7,0,17439.55,0,0,281317112,0,944432.75,22480841.39,0,12355833.45,5995594.38,0
1/09/2013,0,-0.61,-25.99,515.88,4359.34,0,21.44,329.98,0,209.65,77.82,0,0,0,31.8,18.56,10,21873.01,523090,4031729.91,0,15124.01,148199.42,855.81,53.06,0,28794.71,0,0,231841385.7,0,1130685.24,17500034.89,0,11313695.95,4130632.62,0
1/10/2013,0,0,-59.49,382.77,4457.45,0,3.39,351.25,0,419.13,79.64,0,0,0,37.1,19.8,9.9,48323.95,412691.93,4095923.65,0,2396.19,156922.37,819.93,51.7,0,0,0,0,230761985.8,0,174656.1,18134503.09,0,21856055.49,4104102.3,0
1/11/2013,0,-0.41,-43.89,511.13,4195.65,0,0.03,380.8,0,386.46,62.94,0,0,0,34,19.6,11.8,35521.97,569359.13,3877349.1,0,18.34,170711.59,834.18,50.69,0,19829.21,0,0,212911450.6,0,1409.73,19283810.02,0,19749529.61,3171939.31,0
1/12/2013,0,-0.43,-53.75,594.19,4343.49,0,0.03,391,0,440.84,62.93,0,0,0,35.7,22.1,12.8,43318.17,655827.92,4038917.01,0,17.42,176448.04,835.52,65.24,0,20576.74,0,0,274000625.1,0,2608.86,29977938.85,0,37355620.24,4372011.15,0
1/01/2014,0,-17.36,-67.65,656.31,4919.11,0,0.04,378.78,0,113.47,69.97,0,0,0,35.9,22.83,16.1,58874.37,686949.8,4552238.48,0,26.36,172746.61,884.42,53.49,0,771612.12,0,0,263907692.5,0,3200.91,20656244.32,0,6727055.71,3597320.24,0
1/02/2014,0,-4.42,-42.38,482.64,4594.37,0,0.18,338.06,0,66.15,58.34,0,0,0,31.7,22.38,15.6,37146.57,507673.65,4225714.98,0,130.44,154401.48,883.09,50.85,0,187354.2,0,0,234368450.7,0,9981.43,17242774.47,0,3401635.31,2898953.71,0
1/03/2014,0,-3.76,-19.42,575.18,4905.52,0,0,290.74,0,37.58,47.37,0,0,0,29.2,22.18,15.2,17356.75,596645.66,4502823,0,0,135554.64,894.48,49.15,0,156600.07,0,0,241966720.6,0,0,14281697.97,0,1881474.18,2284365.79,0
1/04/2014,0,0,-8.45,726.87,4232.08,0,0,379.87,0,36.02,45.12,0,0,0,29.3,19.24,12.4,7286.49,790160.16,3874009.83,0,0,172210.68,892.38,49.01,0,0,0,0,208160282.1,0,0,18632238.06,0,1832426.95,2182368.02,0
1/05/2014,0,-6.04,-20.44,537.19,4715.88,0,0.08,427.45,0,155.15,64.68,0,0,0,26.8,17.24,10.3,17576.62,548677.96,4315971.22,0,59.89,198033.6,858.9,50.65,0,271526.61,0,0,238769552.1,0,4343.61,22008902.61,0,8301898,3188614.26,0
1/06/2014,0,-3.12,-23.81,632.79,4636.42,0,0.04,409.62,0,235.49,90.31,0,0,0,22.4,14.42,8.6,20186.79,611457.22,4222628.62,0,26.71,187437.45,836.67,50.17,0,142163.53,0,0,233179317.6,0,1898.31,20747215.49,0,12073359.73,4387727.99,0
1/07/2014,0,-14.14,-16.41,969.47,5047.14,0,0.04,337.88,0,86.74,108.95,0,0,0,24.7,13.07,6.5,14418.06,910188,4591300.08,0,29.27,164399.45,866.84,42.22,0,445375.99,0,0,212658536.3,0,1631.17,15649021.05,0,4241680.61,4284736.27,0
1/08/2014,0,-13.75,-16.01,1129.01,4830.88,0,0.03,244.93,0,120.51,68.83,0,0,0,22.7,13.22,5.6,14082.18,1053919.55,4355570.22,0,17.78,125109.23,867.41,37.03,0,379070.95,0,0,178007877.2,0,782.79,10050902.23,0,5317608.35,2466119.62,0
1/09/2014,0,-7.17,-3.68,934.18,4187.09,0,0.04,222.76,0,171.26,82.78,0,0,0,33.2,16.46,9,3183.6,910846.21,3767337.77,0,27.95,123015.08,858.75,41.07,0,275243.06,0,0,171502384.7,0,1521.81,10734291.31,0,8224785.48,3307733.92,0
1/10/2014,0,-0.16,-5.53,1005.9,4261.58,0,0.01,100.39,0,130.86,94.56,0,0,0,33.5,19.22,9,4730.25,1003711.66,3884011.9,0,9.04,67524.98,885.98,32.04,0,3877.55,0,0,137757996.4,0,425.18,3312027.74,0,4218103.78,2963891.54,0
1/11/2014,0,-4.54,-9.3,1016.52,4033.2,0,0,325.16,0,121.88,95.57,0,0,0,36.1,21.04,13.7,7820.32,993877.69,3681161.73,0,21.81,160493.53,865.42,35.38,0,107690.46,0,0,142737735.3,0,1377.66,12625589.91,0,5581286.86,3436673.4,0
1/12/2014,0,-2.48,-5.94,1011.19,4044.76,0,0.02,376.97,0,130.86,116.31,0,0,0,31.7,21.93,15.4,4957,1015356.38,3684996.38,0,12.91,176137.86,858.92,31.6,0,53565.91,0,0,129593175.2,0,853.71,12294758.11,0,4456989.56,3570452.86,0
1/01/2015,0,-10.87,-37.18,810.39,4502.69,0,0.04,391.32,0,206.89,133.15,0,0,0,35.3,23.39,14.7,30860.33,877037.25,4104787.94,0,25.21,184999.23,856.51,38.86,0,298591.97,0,0,171644715.8,0,1710.5,17362404.13,0,11337554.22,4418455.8,0
1/02/2015,0,-3.92,-14.62,769.14,4174.8,0,0.01,323.28,0,82.01,86.86,0,0,0,31.9,23.25,17.4,12488.36,767468.47,3814921.12,0,9.87,151567.56,871.51,34.54,0,112870.81,0,0,145762265.7,0,585.81,11400674.17,0,3526673.97,2795547.83,0
1/03/2015,0,-7.52,-37.47,792.05,4480.02,0,0,356.32,0,123.23,130.75,13.51,0,0,36.4,21.79,14.9,31624.4,825622.7,4096281.14,0,0,165812.75,864.16,31.59,0,158195.21,0,0,143242691.9,0,0,11480298.51,0,4054945.69,3905145.12,442979.32
1/04/2015,0,-6.36,-1.41,986.75,3933.63,0,0.05,302.05,0,70.04,123.11,37.64,0,0,31.1,18.19,10.4,1194.1,967253.84,3612989.2,0,32.55,146699.06,867.83,37.08,0,166569.81,0,0,145829420.3,0,1757.74,11671328.14,0,3409190.7,4325864.78,1395993.09
1/05/2015,0,-5.98,-1.98,890.71,4605.72,0,0.2,243.14,0,97.25,180.6,42.01,0,0,27.3,15.83,8,1639.65,873102.36,4211767.78,0,128.69,126866.46,860.96,35.23,0,138821.85,0,0,162369618.8,0,7166.05,9130962.05,0,3933015.72,5901816.52,1420346.9
1/06/2015,0,-8.64,-25.32,853.43,4876.83,0,0.13,294.99,0,155.22,97.26,37.62,0,0,22.5,13.49,6.1,21398.55,789785.22,4454064.56,0,94.92,138607.8,853.48,37.04,0,247081.83,0,0,181360045.9,0,4036.32,11188259.18,0,6354586.21,3268149.27,1325411.18
1/07/2015,0,-20.16,-15.77,740.84,5256.03,0,0.03,340.58,0,253.81,186.25,49.72,0,0,20.5,11.84,5.9,13133.68,722035.94,4778188.59,0,23.8,159291.9,831.41,40.43,0,707149.04,0,0,212046674.2,0,1208.93,14233555.38,0,11774423.69,7090801.28,1794097.61
1/08/2015,0,-18.6,-36.31,654.14,4894.48,0,0.01,342.87,0,178.7,211.29,59.41,0,0,28.1,14.08,5.3,30004.3,627376.81,4471134.68,0,7.53,158936.17,831.6,37.61,0,579206.62,0,0,184794805.8,0,378.54,13152595.88,0,7306606.78,7593051.82,2090770.58
1/09/2015,0,-14.81,-45.91,470.58,4467.02,0,0.15,383.6,0,185.94,120.34,77.53,0,0,29.2,15.83,8.1,38562.66,462033.98,4071737.31,0,89.21,174309.43,827.29,63.92,0,563014.88,0,0,266209193.3,0,8461.56,29988424.38,0,33985279.79,6287307.61,3252339.52
1/10/2015,0,-2.16,-58.88,483.73,4553.62,0,0.07,225.09,0,194.82,150.77,117.86,0,0,36.8,20.62,13,49421.35,476925.97,4167374.13,0,43.71,116031.3,831.6,37.66,0,56963.27,0,0,172488281.2,0,2540.29,8769389.66,0,7665012.92,5485464.45,4698096.69
1/11/2015,0,-4.99,-55.97,578.92,4347.19,0,0.4,359.46,0,168.7,135.46,260.17,0,0,40.7,21.16,13.7,45350.45,560663.11,3961676.73,0,267.12,174509.72,803.51,47.79,0,179757.36,0,0,201623574.7,0,95647.03,18920258.49,0,15535718.67,6852950.87,13932499.31
1/12/2015,0,-15.93,-91.27,635.35,4588.35,0,0.26,390.63,0,156.69,134.87,292.58,0,0,34.9,21.72,14.7,75046.04,614133.47,4163093.86,0,165.77,183843.5,802.13,46.19,0,485573.54,0,0,213357014.7,0,15101.34,18625153.71,0,8197177.1,5919173.46,14708480.93
